ID 	 Date 	 Text 	 I-LOC 	 I-PER 	 I-MISC & IORG
gnd118554700_3a7f4c01-11bd-49c9-8838-1ae92df9b0ea	1801-04-19	Weiterreise über Mahates (20.4.) und Barrancas Nuevas am Río Magdalena. Von dort fährt H. zu Schiff ab 21.4. den Magdalenenstrom aufwärts: Insel Cotoreo (22.4.), Tenerife (23.4.), Pinto (24.4.), Mompós (25.4.-5.5.), El Regidor (12.5.), Morales (13./14.5.), Badillas (16./17.5.), Barranquillas (17.5.), Hacienda Paturia 19.5.), Insel Brujas (23.5.), Garapatas (30.5.), EI Resguardo de Carare (2.6.), Nare (3./5.6.), Guarumo (9./10.6.).	[Cotoreo, Mahates, Mompós, Río Magdalena]	[Barrancas Nuevas, Hacienda Paturia, Magdalena, Morales, Pinto]	[EI Resguardo, Hacienda Paturia]
gnd118554700_efcfd924-4312-4b02-83e6-ac672d3dee95	1801-04-20	mit diesem Tag endet die Humboldtsche Reisebeschreibung in der "Relation historique".	[]	[]	[Humboldtsche]
gnd118554700_d9780830-9b73-459f-965e-9d1451df4440	1801-06-15	H. verläßt das Schiff in Honda. Exkursion über Mariquita (17.6.) zu den südlich davon gelegenen Gruben von Santa Ana (18.6.). H. bleibt in Honda bis zum 22.6.	[Honda, Mariquita, Santa Ana]	[Mariquita, Santa Ana -LRB-]	[]
gnd118554700_2b7729a9-b32a-4ba0-8bbf-5ec8f8c2f371	1801-06-23	H. reist in einem Kanu bis Las Bodegitas, dann auf dem Landweg über Guaduas (24.-29.6.) nach Santa Fe de Bogotá weiter. Dort trifft er, von Facatativá über Fontibón kommend, am 8.7. ein. Er wohnt bei dem Botaniker José Celestino Mutis und diniert mehrfach bei dem Vizekönig Pedro Mendinueta y Múzquiz. H. führt auf der Hochebene von Bogotá Höhenbestimmungen und mehrere Exkursionen aus, u.a. besucht er am 17. und 18.7. die Salzwerke von Zipaquirá, die er begutachtet. Er besteigt die Berge Guadalupe (25.7.) und Montserrate (15.8.); am 26./27.8. besichtigt er den Wasserfall von Tequendama.	[Bogotá, Bogotá Höhenbestimmungen, Facatativá, Fontibón, Guaduas, Las Bodegitas, Tequendama]	[Guadalupe, José Celestino Mutis, Pedro Mendinueta, Pedro Mendinueta y Múzquiz]	[]
gnd118554700_63e936ca-bbfd-4216-a7e1-3873cf3df255	1801-08-04	H. schreibt autobiographische Erinnerungen an seine Jugend bis zur Rückkehr aus England nach Mainz im Juli 1790 auf (Biermann, Kurt-R., Hrsg.: Alexander von Humboldt. Aus meinem Leben. Leipzig/Jena/Berlin bzw. München 1987, S. 32-40).	[Berlin, England, Jena, Leipzig, Mainz, München]	[Alexander von Humboldt, Biermann, Kurt-R.]	[]
gnd118554700_3bba0b00-5b71-415a-a47e-2391bcb65784	1801-09-08	Abreise von Bogotá nach Quito. Reiseroute: San Fortunato (9.9.), Fusagasugá (10.-12.9.), Pandi (13./14.9.), die natürliche Brücke von Icononzo (14.9.), Pass von Fusagasugá (15.9.), Espinal (16.9.), Contreras (17.-20.9.), Río Cuello, San Bonifacio de Ibagué (21.9.), Hochebene von Combaima (22.9.), Ibagué (22.-29.9.), über den Quindíu-Pass (5.10.), Cartago (13.-21.10.), Buga (26./27.10.), Hacienda de Guavas (28.10.), Vilela (29.10.), Cali, Popayán (B: 9.11.; Exkursion zum Dorf Puracé 16.-19.11.; Besteigung des Vulkans Puracé 18.11.; Abreise von Popayán 27.11.), Almaguer (7.12.), Pasto (B: ab 19.12.; die für den 21.12. geplante Besteigung des Vulkans von Pasto kommt wegen schlechten Wetters nicht zustande; Exkursion nach Voisaco, Abreise am 22.12.), Teindala (22./23.12.), Santa Rosa (23.12.), Chillanquer (24.12.), Guachucal (26.12.), H. überschreitet die heutige Grenze zwischen Columbien und Ecuador, Ibarra (2./3.1.1802: Zusammentreffen mit dem Naturforscher Francisco José de Caldas).	[Almaguer, Bogotá, Buga, Cali, Cartago, Columbien, Ecuador, Fusagasugá, Ibagué, Ibarra, Ibarra -LRB-, Pasto, Popayán, Puracé, Quito, San Bonifacio, Santa Rosa]	[Cartago, Combaima, Contreras, Hacienda de Guavas, Ibarra, Icononzo, Río Cuello, Santa Rosa]	[Naturforscher Francisco José de Caldas, San Fortunato]
gnd118554700_a4b90b0c-185a-4b81-8aa0-584a1ddcb082	1802	In diesem Jahr geht H. dazu über, seine Tagebucheintragungen nicht mehr in deutscher, sondern in franz. Sprache abzufassen.	[]	[H., franz]	[deutscher]
gnd118554700_854d752e-e32b-46b8-a52a-38f4f8984cf4	1802-01-06	H. trifft in Quito ein. Er hält sich bis 9.6. in der Stadt bzw. in ihrer Umgebung auf. Er bleibt vom 16.2.-19.3. in Chillo bei Quito auf dem Sommersitz von Juan Pío Montúfar, Marqués de Selva Alegre (gest. 1818). Dessen Sohn, Carlos Montúfar (1780-1816), schließt sich H. und Bonpland zur Weiterreise an.	[Chillo, Quito]	[Carlos Montúfar, H., Juan Pío Montúfar]	[Marqués de Selva Alegre, Selva Alegre]
gnd118554700_efcb8f4e-4ae6-465c-85c6-6afe27b584a9	1802-03-14	Exkursion von Chillo bei Quito zum Antisana. (14.3. auf der Hacienda von José Aguirre in Pintag; 16.3. Besteigung des Antisana und Besuch der Hacienda von Joaquin Sánchez; am 18.3. erneut in Pintag).	[Quito]	[Chillo, Joaquin Sánchez, José Aguirre]	[]
gnd118554700_a2e42f57-20c8-4888-8143-8ba3afec9606	1802-03-21	Exkursion zu den Pyramiden von Yaruquí, die an die 1736-1742 erfolgte Meridianmessung durch Pierre Bouguer (1698-1758), Charles-Marie de la Condamine (1701-1774) und Louis Godin (1704-1760) erinnern (bis 22.3.).	[]	[Charles-Marie de la Condamine, Louis Godin, Pierre Bouguer]	[Charles-Marie de la Condamine]
gnd118554700_daa5fbda-5d66-4e0b-91b9-61a22f0a8292	1802-04-14	Erste Besteigung des Pichincha (Gipfel Guaguapichincha).	[Gipfel Guaguapichincha, Pichincha]	[]	[]
gnd118554700_2d239994-1e5b-465f-992f-1e78a501c41f	1802-04-28	Aufstieg auf den Cotopaxi; Mulaló (29.4.).	[Cotopaxi]	[]	[]
gnd118554700_376015b1-747b-43c2-9ef1-c5bd4374774f	1802-05-26	Zweite Besteigung des Pichincha (Gipfel Rucupichincha mit Krater).	[Gipfel Rucupichincha, Pichincha]	[]	[]
gnd118554700_0cb81713-3a82-431f-b588-d90d70b6baa7	1802-05-28	Dritte Besteigung des Pichincha (Gipfel Rucupichincha) mit Bonpland.	[Pichincha]	[Bonpland]	[Gipfel Rucupichincha]
gnd118554700_5db09b68-726b-48c5-9433-4354933a9dad	1802-06-05	Ausflug zum Dorf und Berg San Antonio de Lulumbamba nördlich von Quito. H. sendet Gesteinsproben an die Naturalienkabinette von Paris, Madrid und Florenz.	[Berg San Antonio, Berg San Antonio de Lulumbamba, Florenz, Lulumbamba, Madrid, Paris, Quito]	[]	[]
gnd118554700_2d85a33c-c79b-4a1d-a574-8bea44a75579	1802-06-09	Abreise von Quito; abends in Mulaló.	[Mulaló, Quito]	[]	[]
gnd118554700_0d18c0f8-b0bb-448a-8f4d-0652e21e6b90	1802-06-11	H. in Latacunga.	[Latacunga]	[]	[]
gnd118554700_3501770d-3e3d-4647-b987-25bea5d822f8	1802-06-12	Weiterreise über Ambato nach Riobamba; dort Aufenthalt mit Exkursionen (17.-28.6.).	[Ambato, Riobamba]	[]	[]
gnd118554700_66b5b66f-e58a-4ade-976b-fd63d4673396	1802-06-18	Von Riobamba zum Tunguragua, über die Seilbrücke bei Penipe.	[Riobamba]	[Riobamba]	[]
gnd118554700_ea1c1176-bbff-4224-bb17-a14ec70c16f8	1802-06-19	Aufstieg auf den Tunguragua, jedoch nicht bis zum Gipfel.	[]	[]	[]
gnd118554700_645b6cea-b0d9-4064-b8a3-ddddd943b4b1	1802-06-22	Von Riobamba über Licán nach Calpi; dort Übernachtung.	[Calpi, Riobamba]	[Riobamba]	[]
gnd118554700_9ab37c17-5515-46c4-ae3e-9a43ce717c35	1802-06-23	H., Bonpland und Carlos Montúfar versuchen, den Chimborazo, der damals als höchster Berg der Welt gilt (6.310 m), zu besteigen. H. ermittelte eine erreichte Höhe von 3.031 Toisen = 5.906 m. Nach Reinhold Messner und Marco Cruz, die den Aufstieg rekonstruiert haben, mussten H. und seine Begleiter bei 5.600 m umkehren.	[Bonpland, Chimborazo]	[Carlos Montúfar, Marco Cruz, Reinhold Messner]	[Chimborazo]
gnd118554700_2c764898-e2cb-41a0-8d1b-08d189570182	1802-06-29	Von Guamote nach Alausí durch das Tal von Tiocajas.	[Alausí]	[]	[]
gnd118554700_3c34a7bf-ad43-4c54-a961-c539d270e5b9	1802-06-30	Besuch des Schwefelbergwerks im Berg Cuella bei Tixán.	[Berg Cuella]	[]	[]
gnd118554700_6fb4d718-d538-422f-b0e7-3362cc963bd4	1802-07-01	Von Alausí über Guasunto nach Pumallacta.	[Alausí, Pumallacta]	[Alausí]	[]
gnd118554700_3329fa42-5c86-4d39-ac63-9ed5351beccf	1802-07-02	Von Pumallacta nach Azuay; Übernachtung in Turche.	[Azuay]	[]	[]
gnd118554700_364b0ac2-5a52-4347-b2a3-7c875e15a04a	1802-07-03	Von Turche zur "Festung von Cañar" (Inkafeste), dann über den Páramo de Voeste nach (Tambo de) Burgay (Übernachtung). H. besichtigt auf der Weiterreise wiederholt Überreste von Palästen und Straßen der Inkas.	[Cañar]	[Burgay, Cañar, Tambo]	[]
gnd118554700_153fcbf4-c388-4ff9-aa28-39c1e75ff925	1802-07-04	Von Burgay über Deley nach Cuenca; dort Aufenthalt.	[Cuenca]	[Burgay, Cuenca]	[]
gnd118554700_dfa65d91-66b4-41a5-a516-4fb15bc7d444	1802-07-17	Von Cuenca nach Tarqui.	[Cuenca, Tarqui]	[Cuenca]	[]
gnd118554700_e3b383e1-e23d-4c02-ad02-dd21a9a3e5d7	1802-07-18	Über Cumbe, Xaboncillo, Tinajillas und den Páramo de Sanar nach Nabón.	[Nabón]	[Über Cumbe]	[]
gnd118554700_eea288f6-2202-4e14-af94-1c523eef42aa	1802-07-20	Von Oña nach Saraguru.	[Oña, Saraguru]	[]	[]
gnd118554700_fb580f8c-20b6-442e-8185-a47d1f620f47	1802-07-21	Vinoyacu.	[]	[]	[]
gnd118554700_b64f1072-bfba-4c1f-b6d8-d6f5cbd68d86	1802-07-22	Weitere Reiseroute nach Lima: Zalapa bei Loja.	[Lima]	[]	[]
gnd118554700_9fb6ab21-eee3-4400-8f13-99d47bf29a55	1802-07-23	Vormittags: Ankunft in Loja.	[]	[]	[]
gnd118554700_f87d29af-a741-4c06-9fec-f48cf3536947	1802-07-23	Besuch der Chinarindenwälder (bis 28.7.), auf die H. in Bogotá hingewiesen worden war, mit eingehendem Studium der Wachstumsbedingungen und der Verbreitung.	[Bogotá]	[]	[]
gnd118554700_d300ba34-aae5-43fd-902e-10c93e4b42bf	1802-07-28	Abreise von Loja nach Malacatos.	[Malacatos]	[]	[]
gnd118554700_fd0dae09-c53f-45d6-b487-86892f92303a	1802-07-30	Ankunft in Gonzanamá. H. überquert den Río Catamayo, über die Ebenen von Trigopamba und EI Salto del Fraile.	[Catamayo, Gonzanamá]	[Río Catamayo, Trigopamba]	[EI Salto, EI Salto del Fraile]
gnd118554700_a46e2ed6-e189-4389-aea5-8d1683f8a1ae	1802-07-31	Aufstieg auf den Tablón zusammen mit Carlos Montúfar.	[]	[Carlos Montúfar]	[]
gnd118554700_25f108ed-c9d7-4c9e-8b48-409c62ee18bc	1802-08-01	Durch den Río Calvas bei Lucarque in das heutige Peru.	[Peru]	[Río Calvas]	[]
gnd118554700_21fa751f-e6fc-4597-9d51-9d6deb451918	1802-08-02	Ayabaca (bis 4.8.).	[Ayabaca]	[]	[]
gnd118554700_6b01f6b2-1eb1-4981-be2d-d5b27fbec083	1802-08-05	Durch das Tal des Río Cutaco zur Hacienda Olleros am Fuße des Cerro Aypate.	[Cerro Aypate, Hacienda Olleros]	[]	[Río Cutaco]
gnd118554700_8d41918a-343e-45fd-8934-e1e566f1fc28	1802-08-06	Gualtaquillo.	[]	[Gualtaquillo]	[]
gnd118554700_0f0ef0ff-10e8-45df-9a95-f6072356fcaa	1802-08-07	San Pablo, Patagrande, Chulucanas. Im Tal des Río Chulucanas besichtig H. die Bäder des Inka (Los Baños de Inca) und die Ruinen einer Inka-Stadt. Von Chulucanas bis Hunacabamba zählt er insgesamt neun Inka-Häuser.	[Chulucanas, Hunacabamba, Río Chulucanas, San Pablo]	[Chulucanas, Inka, Pablo]	[Inka-Häuser]
gnd118554700_e5bb5733-0a9d-4409-b121-3babb312772f	1802-08-08	Huancabamba (bis 10.8.); über den Páramo de Guamani, die Wasserscheide zwischen dem Stillen und den Atlantischen Ozean.	[Atlantischen Ozean, Huancabamba]	[]	[]
gnd118554700_918a4e2b-92cb-41b3-9b1a-b4c789bfd6cc	1802-08-11	Übernachtung in Sondorillo.	[Sondorillo]	[]	[]
gnd118554700_018052f7-08c3-4e04-a7af-120ccdf367f6	1802-08-14	Aufenthalt in San Felipe in der Provinz Jaén (bis 17.8.).	[Provinz Jaén, San Felipe]	[]	[]
gnd118554700_2ce58c96-b101-47d8-b706-360a4331b27f	1802-08-19	Las Huertas de Pucara.	[Pucara]	[Las Huertas, Pucara]	[]
gnd118554700_37eff153-d5d2-4efb-8b88-8e9d40cad6d7	1802-08-22	Von Chamaya, nach dem Übergang des Río Huancabamba in den Río Chamaya, Flußfahrt den Río Chamaya abwärts bis zur Einmündung in den Río Marañón, den Oberlauf des Amazonas.	[Chamaya, Huancabamba, Río Chamaya, Río Huancabamba, Río Marañón]	[Chamaya, Río Chamaya]	[]
gnd118554700_a37bec1c-1e60-4208-b29a-8654a45e1e3f	1802-08-23	Flußfahrt auf drei Flößen den Río Marañón abwärts bis Tomependa an der Mündung des Río Chinchipe; in Tomedenda (bis 31.8.). Von dort sendet H. einen Brief mit der "schwimmenden Post" der Indios an José Ignacio Checa, den Bruder des Carlos Muntúfar. Dieser macht ihn mit dem in der Nähe lebenden Stamm der freien Jibaros-Indianer bekannt.	[Río Chinchipe, Río Marañón, Tomedenda]	[Carlos Muntúfar, H., Ignacio Checa]	[Jibaros-Indianer]
gnd118554700_ba9b5ff3-2506-4188-8193-542504ab820c	1802-08-31	Rückreise von Tomependa den Río Marañón und Río Chamaya entlang über Bujao nach Chamaya.	[Chamaya, Río Marañón]	[Río Chamaya, Tomependa]	[Río Chamaya, Río Marañón]
gnd118554700_7ed9651d-ad90-4f15-a956-895484f5c290	1802-09-01	Übernachtung am Strand des Chamaya.	[Chamaya]	[]	[]
gnd118554700_6d1d9944-1340-4e71-86fc-8e400ce429f2	1802-09-02	Weiterreise zu Lande nach Süden: Übernachtung in Cavico.	[Cavico]	[]	[]
gnd118554700_ad2d180e-4bb6-4522-978d-e0e62f7163ca	1802-09-03	Übernachtung in Cabramayo.	[Cabramayo]	[]	[]
gnd118554700_934e8c7c-0ccb-473c-8d6e-e199e77fb434	1802-09-04	Übernachtung in Huanca.	[Huanca]	[]	[]
gnd118554700_b062606a-f06c-466a-9ab2-f4a4093aebcc	1802-09-05	Weiterreise den Río Chotano (bei H.: Chota) aufwärts nach Süden, Übernachtung in Querocotillo.	[]	[H., Río Chotano]	[Chota]
gnd118554700_fcb0add5-3565-44ad-9ae3-7c7ca1723a47	1802-09-06	Über Sigues nach Moyobamba, hier Übernachtung.	[Moyobamba]	[]	[]
gnd118554700_125316d7-bb86-4161-b2a3-2716a4ba0864	1802-09-07	Weiterreise nach Guambos und Hacienda de Montán.	[Guambos]	[]	[]
gnd118554700_f1a3ded4-3d0e-44e8-9e68-c031f333530a	1802-09-09	Micuipampa am Fuße des Cerro de Hualgayoc. Besichtigung und Begutachtung der Bergwerke von Hualgayoc. Unterwegs Besuch einer Grube in Fuentestina. H. lernt den Leiter der dort weilenden deutschen Bergwerkskommission, Fürchtegott Leberecht Freiherr von Nordenflycht, und weitere Expeditionsmitglieder kennen.	[Cerro de Hualgayoc, Fuentestina, Hualgayoc]	[Hualgayoc, Leberecht Freiherr von Nordenflycht, Micuipampa]	[deutschen]
gnd118554700_79e69417-35aa-4a61-afab-6f2784f00b42	1802-09-10	H. besucht den Stollen von Espinachi.	[]	[Espinachi]	[]
gnd118554700_8827165a-69bc-41ea-a696-423abdfdbe63	1802-09-11	Besichtigung von Gruben.	[]	[]	[]
gnd118554700_f8aa3e80-0e4f-448c-b6b6-97854c308b79	1802-09-12	Besuch eines Bergwerkes, dann Abreise nach Cajamarca.	[Cajamarca]	[]	[]
gnd118554700_077acd63-eb8e-488a-b9e8-69c19b43cc89	1802-09-15	Besuch der warmen Quellen von Cajamarca (13.-18.9.). In Cajamarca findet H. die Reste des Inka-Palastes, in dem der von Pizarro ermordete letzte Inka-Fürst Atahualpa lebte. Er lernt dessen Nachkommen, die in den Ruinen wohnende Familie Astorpilco, kennen. Von Cajamarca aus Beginn des Abstiegs von den Anden. Von einer Anhöhe beri Huangamarca erblickt H. zum ersten Mal den Stillen Ozean.	[Anden, Cajamarca]	[Astorpilco, Atahualpa, H., Pizarro, beri Huangamarca]	[Stillen Ozean]
gnd118554700_dc63cc86-2d87-4cf6-94ad-54bce91e3b23	1802-09	Beim Abstieg an der Küste findet H. ausgetrocknete Flußbetten und in der Ebene Spuren von Bewässerungskanälen der Inkas, die die Spanier zerstört hatten. Im Norden von Mansiche siehrt er die Ruinen der von den Inkas zerstörten Chimu-Stadt Chanchán.	[]	[H.]	[]
gnd118554700_237b2720-e01b-41bd-865b-4264923ee521	1802-09-24	Trujillo (14 Tage Aufenthalt); von dort Exkursion nach Huamang an der Küste des Pazifik (25./26.9.).	[Pazifik, Trujillo]	[Trujillo]	[]
gnd118554700_cd47e49c-1089-458e-be4a-05267ad5a935	1802-10-07	Abreise von Trujillo; Übernachtung in Moche.	[Moche, Trujillo]	[Trujillo]	[]
gnd118554700_a7610ac7-3d43-4744-9c0c-b705c4a29299	1802-10-08	Garita.	[]	[Garita]	[]
gnd118554700_9fbccbbb-ad4b-4e5f-92e8-5ecf1b3c01d8	1802 10 08/09	Santa Elena.	[Santa Elena]	[Santa Elena]	[Santa Elena]
gnd118554700_0f63b564-d600-4127-bec2-cd9dea00bac8	1802-10-13	Huambacho, Casma.	[Casma]	[Casma]	[]
gnd118554700_89f36fe5-104e-4b29-b533-c806ffabe539	1802-10-15	Huarmayo.	[]	[]	[]
gnd118554700_9f8e4016-4450-4d10-9821-afce3e9aa922	1802-10-19	Huaura.	[]	[Huaura]	[]
gnd118554700_292cf3f0-43ed-4219-90ba-7cec28fd996a	1802-10-21	Chancay.	[Chancay]	[Chancay]	[]
gnd118554700_9969e807-e98b-4b8c-8309-4a02b9da9e4d	1802-10-23	H. trifft in Lima (Peru) ein. Er bleibt dort und in der Umgebung bis 24.12. Er erhält Zutritt zum Staatsarchiv, in dem er sich über die Entwicklung von Wirtschaft und Bergbau informiert; er macht sich Auszüge aus einer ihm zugänglich gewordenen Denkschrift des Forschungsreisenden Thaddaeus Haenke über die Provinz Cochabamba.	[Cochabamba, Lima, Peru]	[Thaddaeus Haenke]	[]
gnd118554700_5a809af0-f319-439f-9277-ef429ba25628	1802-11-07	H. in Callao; Vorbereitungen für Beobachtung des Merkurdurchgangs.	[Callao]	[]	[]
gnd118554700_1dd1fc42-3b2b-404e-9265-2127d5a7007b	1802-11-09	H. beobachtet den Merkurdurchang vor der Sonne in Callao. Bestimmung des Längenunterschieds zwischen Lima und Callao.	[Callao, Lima]	[]	[]
gnd118554700_ccdfb737-7d60-4ead-ba33-86fddb3fc536	1802-11-29	H. hält für 24 Stunden den Sternhaufen des Toucan für einen Kometen und ist über die vermeintliche Entdeckung beglückt.	[]	[]	[]
gnd118554700_ea7c0bde-f8cd-4c2c-b0b6-66333d2503bc	1802-12-04	H. läßt bis zum 11.12. sein Chronometer durch einen Feinmechaniker überprüfen.	[]	[]	[]
gnd118554700_efe8b630-cca0-4102-8526-1f37e679a6f2	1802-12-14	Zweimalige Bestimmung des Längenunterschieds zwischen Lima und Callao.	[Callao, Lima]	[]	[]
gnd118554700_323a9948-030f-459a-8a91-2b3afaa6a4cf	1802-12-24	H. begibt sich mit seinen Begleitern in Callao an Bord der spanischen Fregatte "La Castora", um an der Küste entlang nach Guayaquil (Ecuador) zu segeln. H. setzt seine in Callao begonnenen Messungen fort und stellt die niedrige Temperatur der Meeresströmung an der Küste Perus fest. Die Strömung wird später nach ihm "Humboldt-Strom" genannt.	[Callao, Ecuador, Guayaquil, La Castora, Perus]	[]	[La Castora, spanischen]
gnd118554700_c2898175-7faf-48e4-9a30-d5d0fe8e58cc	1803-01-04	H. geht in Guayaquil an Land. Er bleibt dort bis zum 17.2. Vom 31.1.-7.2. Fahrt auf dem Río de Guayaquil (Río Babahoyo) in das Landesinnere, um den Ausbruch des Cotopaxi (seit 4.1.) zu beobachten; Insel Los Cales (31.1.), Samborondón (l.2.), Garzal (4.-6.2.), Las Bodegas de Babahoyo (6.2.). Am 7.2. wieder in Guayaquil.	[Babahoyo, Cotopaxi, Guayaquil]	[Bodegas de Babahoyo, Cales, Las Bodegas, Río Babahoyo]	[Río Babahoyo]
gnd118554700_96b6b239-4f25-43b6-a50f-ae7cfa859b29	1803-02-17	Erneute Einschiffung an Bord der "Orue" oder "Atlante" zur Fortsetzung der Reise nach Acapulco (Mexico). H. überquert zum zweiten und letzten Mal den Äquator (26./27.2.).	[Acapulco, Mexico, Äquator]	[]	[]
gnd118554700_babd951f-ddad-4f56-9a12-a3424aa9ca05	1803-03-16	H. beobachtet einen Sternschnuppenfall in der Südsee.	[Südsee]	[]	[]
gnd118554700_5db64a6c-a076-4804-ac36-56cbc8f0d5b4	1803-03-22	Landung in Acapulco. H. reist am 29.3. auf dem Landwege nach Mexico-Stadt weiter. Reiseroute: La Moxonera (l.4.), Chilpancingo (2.4.), Zumpango, Sopilote (3.4.), Mezcala, Estola (4.4.), Tepecoacuilco (6.4.), Taxco, Tehuilotépec (6./8.4.), Puente de Ixtla (9./10.4.).	[Acapulco, Chilpancingo, Estola, La Moxonera, Mexico-Stadt, Taxco, Zumpango]	[Chilpancingo, Ixtla, Mezcala]	[]
gnd118554700_b1204a06-1a7a-48f5-886a-bf989177c7d5	1803-04-12	H. trifft in Mexico-Stadt ein. Von Exkursionen abgesehen, bleibt er dort bis zum 20.1.1804.	[Mexico-Stadt]	[]	[]
gnd118554700_d8ca4e4c-c9a1-4289-9491-90a05a121276	1803-05-13	H. tritt eine bis zum 26.5. dauernde Exkursion zu den Bergwerken von Pachuca, Real del Monte und Morán an. Reiseroute: Carpio (13./14.5.), San José Gasave, Pachuca (15.5.), Morán (15.-18.5.), Gruben des Grafen von Regla (19.-21.5.; am 20.5. Aufstieg auf den Cerro Las Navajas), Atotonilco (21./22.5.), Actopan (23.-25.5.); Rückkehr nach Mexico-Stadt über Tisayuca und Carpio (25./26.5.).	[Actopan, Cerro Las Navajas, Mexico-Stadt, Pachuca, Real del Monte, San José, San José Gasave]	[Carpio, Las Navajas, Regla]	[]
gnd118554700_33b59e92-5614-4398-82b6-793bd7abbb71	1803-05-28	H. in San Agustín de las Cuevas am See von Xochimilco (B: bis 2.6.).	[San Agustín, Xochimilco]	[las Cuevas]	[]
gnd118554700_24b4232d-a837-4832-ba6d-bc52e8f6f83f	1803-06-08	Von diesem Tage an beschäftigt sich H. mit der konfiszierten Sammlung mexikanischer Bilderhandschriften des Mailänders Lorenzo Boturini im Archiv des vizeköniglichen Sekretariats.	[]	[Lorenzo Boturini]	[Mailänders Lorenzo Boturini]
gnd118554700_1a24a9ea-bed5-4cc2-87ff-4c05687faedc	1803-08-01	Abreise aus Mexico-Stadt; Exkursion bis Ende September, zunächst nach Huehuetoca, erste Besichtigung des Real Desagüe (Entwässerungsanlage) bei Mexico-Stadt (1./2.8.).	[Huehuetoca, Mexico-Stadt]	[]	[]
gnd118554700_84928cbe-48b7-4766-b61d-4ea19ca9973b	1803-08-02	Nach Arroyo Sarco, Querétaro (bis 5.8.)	[Querétaro]	[Arroyo Sarco]	[]
